Host: 127.0.0.1   Database: ML    Generation Time: 2020-02-12 13:29:15 +0000

Table auth_group

"id","building_ei","building_consomation","account","account_tag","key","key_tag","sub_account","sub_account_tag","category","category_tag","nature","nature_tag","date","supplier","tag","ammount","start_date","end_date","created_at","updated_at"
176,1206,NULL,"4501000000","CHARGES COURANTES","02","CHARGES ASCENSEURS","614000","Contrats de maintenance","14","Contrat","3","Ascenseur","2018-01-05","IREA ASCENSEURS","Entretien 1e trimestre 18","960.42","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
177,1206,NULL,"4501000000","CHARGES COURANTES","02","CHARGES ASCENSEURS","614000","Contrats de maintenance","14","Contrat","3","Ascenseur","2018-04-03","IREA ASCENSEURS","Entretien 2e trimestre 18","960.42","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
178,1206,NULL,"4501000000","CHARGES COURANTES","02","CHARGES ASCENSEURS","614000","Contrats de maintenance","14","Contrat","3","Ascenseur","2018-07-02","IREA ASCENSEURS","Entretien 3e trimestre 18","960.42","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
179,1206,NULL,"4501000000","CHARGES COURANTES","02","CHARGES ASCENSEURS","614000","Contrats de maintenance","14","Contrat","3","Ascenseur","2018-10-01","IREA ASCENSEURS","Entretien 4e trimestre 18","960.42","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
180,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-02-21","E.D.F Entreprises","Relevé du 20/02/18 - (-956) KWH - Cpteur 284","-115.18","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
181,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-04-21","E.D.F Entreprises","Estime du 20/04/18 - 2264 KWH - Cpteur 284","356.62","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
182,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-06-22","E.D.F Entreprises","Estime du 21/06/18 - 1883 KWH - Cpteur 284","300.74","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
183,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-08-22","E.D.F Entreprises","Relevé du 21/08/18 - 49 KWH - Cpteur 284","32.24","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
184,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-10-24","E.D.F Entreprises","Estime du 23/10/18 - 1339 KWH - Cpteur 284","222.46","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
185,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","602000","Electricité","2","Electricité","3","EDF - Chauffage","2018-12-21","E.D.F Entreprises","Estime du 20/12/18 - 1505 KWH - Cpteur 284","244.05","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
186,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-01-31","GAZ EUROPEEN","GAZ du 27/12/17 au 26/01/18 - 74539 mwh","4168.08","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
187,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-02-28","GAZ EUROPEEN","GAZ du 27/01/18 au 26/02/18 - 78986 mwh","4518.94","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
188,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-03-31","GAZ EUROPEEN","GAZ du 27/02/18 au 26/03/18 - 67616 mwh","3767.23","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
189,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-04-30","GAZ EUROPEEN","GAZ du 27/03/18 au 26/04/18 - 53268 mwh","2944.60","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
190,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-05-29","GAZ EUROPEEN","GAZ du 27/04/18 au 26/05/18 - 27486 mwh","1541.46","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
191,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-06-28","GAZ EUROPEEN","GAZ du 27/05/18 au 26/06/18 - 19676 mwh","1138.15","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
192,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-07-30","GAZ EUROPEEN","GAZ du 27/06/18 au 26/07/18 - 16578 mwh","1025.79","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
193,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-08-31","GAZ EUROPEEN","GAZ du 27/07/18 au 26/08/18 - 14708 mwh","926.50","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
194,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-09-28","GAZ EUROPEEN","GAZ du 27/08/18 au 26/09/18 - 16797 mwh","1058.07","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
195,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-10-31","GAZ EUROPEEN","GAZ du 27/09/18 au 26/10/18 - 17312 mwh","1135.39","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
196,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-12-13","GAZ EUROPEEN","GAZ du 27/09/18 au 26/11/18 - 60049 mwh","3983.15","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
197,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","603000","Chauffage, énergie, combustible","3","Chauffage Energie Combustible","1","Combustible Chauffage","2018-12-31","GAZ EUROPEEN","GAZ du 27/11/18 au 26/12/18 - 63606 mwh","4156.25","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
198,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-02-26","ORANGE","Facture du 26/02/18","55.57","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
199,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-04-25","ORANGE","Facture du 25/04/18","54.56","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
200,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-06-26","ORANGE","Facture du 26/06/18","57.97","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
201,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-08-24","ORANGE","Facture du 24/08/18","60.01","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
202,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-10-25","ORANGE","Facture du 25/10/18","58.99","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
203,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","613000","Locations mobilières","13","Location Mobilières","2","Ligne Téléphone","2018-12-26","ORANGE","Facture du 26/12/18","57.97","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
204,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","614000","Contrats de maintenance","14","Contrat","5","Chauffage - P1","2018-01-04","CERF","Entretien 1e trimestre 18","594.57","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
205,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","614000","Contrats de maintenance","14","Contrat","5","Chauffage - P1","2018-04-03","CERF","Entretien 2e trimestre 18","594.57","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
206,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","614000","Contrats de maintenance","14","Contrat","5","Chauffage - P1","2018-06-26","CERF","Entretien 3e trimestre 18","594.57","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
207,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","614000","Contrats de maintenance","14","Contrat","5","Chauffage - P1","2018-09-28","CERF","Entretien 4e trimestre 18","594.57","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
208,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","8","Travaux importants NR","2018-01-01","CERF","Changt moteur ventilateur 19/09/17","2250.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
209,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","8","Travaux importants NR","2018-02-05","CERF","Remplcts joints & nettoy corps chauffe","1788.21","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
210,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","8","Travaux importants NR","2018-06-08","ECIC","Audit chaufferie","1440.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
211,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","8","Travaux importants NR","2018-08-21","CERF","Remplt pompe ECS","1829.49","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
212,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-01-01","CERF","Interv.du 02/07/17","214.50","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
213,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-01-01","CERF","Remplt tube cuivre suite fuite 06/17","382.80","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
214,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-01-01","CERF","Fuite sur réseau EC 11/16","497.20","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
215,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-01-04","CERF","Vidange circuit vidange sanitaire","381.45","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
216,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-01-16","CERF","Avoir commercial","-195.76","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
217,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-02-28","CERF","Remplt compteur gaz","221.10","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
218,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-04-30","PLOMB'ART AND CO","Fuite av.vanne arrêt EU Mallet","225.50","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
219,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-04-30","PLOMB'ART AND CO","Fuite en cave sur tuyauterie EC","272.80","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
220,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-08-21","CERF","Dépann pompe recyclage","298.76","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
221,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-10-09","PLOMB'ART AND CO","Remplt joint colonne eau 7e étage","141.90","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
222,1206,NULL,"4501000000","CHARGES COURANTES","03","CHARGES CHAUFFAGE","615000","Entretien et petites réparations","15","Entretien et Petite Réparation","10","Petits travaux de Chauffage","2018-11-02","CERF","Fuite purgeur radiateur","148.50","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
223,1206,NULL,"4501000000","CHARGES COURANTES","04","CHARGES COMPTEURS","614000","Contrats de maintenance","14","Contrat","11","Comptage fluide","2018-03-02","CIS","Entretien et compteurs d'eaux 2018","1701.91","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
224,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"ERAH Fact 017 01 38","8690.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
225,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"FORET ENT Fact 41701001","4692.60","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
226,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"HOME DE FRANCE hono","570.24","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
227,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01","HOME DE FRANCE","Fact 12517","88.46","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
228,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"CROUE trvx création abris poubelles 02/17","191.49","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
229,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"CROUE LANDAZ hono","1137.52","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
230,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01",NULL,"GUILLOIS Fact 00100372","1355.20","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
231,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-01","EMR3","Fact F20170101","2252.76","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
232,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-24",NULL,"DULONG Fact 075347 / EL C","33784.52","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
233,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-26",NULL,"DULONG Fact 075412 / EL C","6928.24","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
234,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-01-30",NULL,"CROUE assist tech réfection halls cages esc","2160.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
235,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-04-06",NULL,"GUILLOIS Fact 00100483","1487.20","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
236,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-04-17",NULL,"GOUIN Rénov sol sdb gardienne","833.86","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
237,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-04-19",NULL,"PARM Fact 2018/044","2159.25","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
238,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-04-19",NULL,"PARM Fact 2018/043","4150.65","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
239,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-05-01",NULL,"ADEMEP Fact 1082350","120.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
240,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-09-06","ENEDIS","Situation n°1","4752.22","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
241,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12",NULL,"HOME DE FRANCE hono","263.90","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
242,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12","LE HOME DE","Vacation déplacement remise de clé gardienne","480.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
243,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12","LE HOME DE","Vacation RDV réception travaux loge du 19/04/18","120.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
244,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12","LE HOME DE","Constitution et suivi du dossier emprunt collectif","700.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
245,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12",NULL,"Home de France hono","666.21","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
246,1206,NULL,"4502000000","CHARGES EXCEPTIONNELLES","01","CHARGES COMMUNES GENERALES","671000","Travaux décidés par l'assemblée générale","67","Travaux","10","Travaux décidés en AG","2018-12-12","LE HOME DE","Vacation recherche relogement gardienne","480.00","2018-01-01","2018-12-31","2020-01-30 12:10:36","2020-01-30 12:10:36"
